Arrival Time, Inter Arrival Time
379.643517,0.406570
381.379368,1.735850
381.636738,0.257371
381.702696,0.065958
381.717991,0.015295
382.063404,0.345413
382.298102,0.234698
382.507010,0.208908
383.132400,0.625390
383.484955,0.352555
384.724087,1.239132
384.918279,0.194193
385.578052,0.659773
385.581961,0.003909
386.208354,0.626393
386.690498,0.482144
386.961020,0.270522
388.130165,1.169144
388.853289,0.723125
389.065256,0.211967
389.102400,0.037144
390.039204,0.936803
390.398914,0.359710
391.608512,1.209598
393.265162,1.656650
394.341561,1.076399
394.973359,0.631798
395.480643,0.507284
395.804993,0.324350
396.103190,0.298197
396.172685,0.069495
396.849219,0.676534
398.057393,1.208174
398.495469,0.438076
399.001845,0.506376
400.342374,1.340529
400.528650,0.186276
401.498342,0.969692
402.192016,0.693674
402.209677,0.017661
402.258434,0.048757
402.444033,0.185599
403.447288,1.003255
404.451668,1.004380
405.064240,0.612571
405.737741,0.673501
405.911965,0.174224
406.932055,1.020090
407.210929,0.278874
407.382842,0.171913
407.401389,0.018547
407.654603,0.253214
408.150515,0.495913
408.571844,0.421329
409.021952,0.450107
409.088149,0.066198
409.124425,0.036276
410.160985,1.036559
410.897230,0.736245
410.910237,0.013007
411.415031,0.504795
411.491454,0.076423
412.750469,1.259015
415.016227,2.265759
418.655840,3.639613
419.636854,0.981014
419.795967,0.159113
420.989582,1.193615
421.944678,0.955096
422.416414,0.471736
422.603395,0.186981
423.810818,1.207423
424.828888,1.018070
425.338375,0.509487
425.377871,0.039496
426.897048,1.519177
426.943404,0.046356
427.905476,0.962072
427.907525,0.002050
428.249666,0.342140
428.490667,0.241001
428.598700,0.108033
429.374115,0.775415
429.714366,0.340252
430.592062,0.877695
430.645781,0.053719
432.706432,2.060651
433.234986,0.528554
436.233747,2.998761
436.457790,0.224043
436.479884,0.022094
437.041554,0.561670
437.525259,0.483706
438.016688,0.491428
438.160026,0.143338
438.619273,0.459247
439.827028,1.207755
439.874845,0.047817
441.092757,1.217912
441.428762,0.336004
443.629077,2.200316
446.069334,2.440257
447.581172,1.511838
448.148188,0.567016
450.384123,2.235936
451.615073,1.230950
452.280034,0.664961
453.487504,1.207470
454.305425,0.817921
454.450860,0.145435
454.654312,0.203452
455.518200,0.863888
457.196754,1.678554
457.513267,0.316513
457.811017,0.297750
458.233704,0.422687
459.451134,1.217430
459.671835,0.220701
459.979319,0.307484
460.353825,0.374506
460.519725,0.165900
460.745268,0.225543
461.619010,0.873742
461.875009,0.255999
462.747674,0.872665
462.876827,0.129153
462.925679,0.048852
462.933133,0.007454
465.151427,2.218294
465.982100,0.830673
467.655718,1.673618
468.025476,0.369758
468.843243,0.817766
468.937673,0.094430
469.399979,0.462305
470.059881,0.659902
470.265126,0.205245
470.874881,0.609756
471.126615,0.251734
471.587178,0.460563
471.799810,0.212632
473.835758,2.035948
474.806826,0.971068
476.262276,1.455449
477.445129,1.182853
478.026957,0.581828
478.151722,0.124765
479.496588,1.344866
479.648139,0.151550
481.011387,1.363248
481.785673,0.774287
481.787154,0.001481
482.033045,0.245891
484.287451,2.254406
484.301884,0.014432
485.573206,1.271322
485.684367,0.111161
486.604099,0.919732
487.173035,0.568936
487.519469,0.346434
488.098285,0.578816
489.179201,1.080916
490.150818,0.971617
491.424930,1.274112
491.524886,0.099955
492.574257,1.049371
492.857362,0.283105
492.893879,0.036517
493.581714,0.687835
494.109637,0.527923
494.273056,0.163419
494.968521,0.695465
495.092684,0.124163
496.285388,1.192704
496.315195,0.029807
497.382449,1.067254
498.947659,1.565210
499.146737,0.199078
499.514730,0.367992
500.116120,0.601390
500.187194,0.071074
500.443568,0.256374
500.674865,0.231297
500.828439,0.153574
502.522138,1.693699
503.069801,0.547664
503.619177,0.549376
504.076581,0.457404
507.885720,3.809139
509.483481,1.597761
511.154560,1.671079
511.243386,0.088826
511.351540,0.108153
512.648621,1.297081
513.421607,0.772986
514.239817,0.818210
514.248369,0.008552
514.801787,0.553418
515.328846,0.527059
515.937900,0.609054
516.238722,0.300822
517.288306,1.049584
519.048467,1.760161
520.830258,1.781790
521.156457,0.326199
521.692107,0.535650
522.337379,0.645272
522.398387,0.061007
522.760719,0.362333
524.131404,1.370684
524.982323,0.850920
525.242933,0.260609
525.642074,0.399141
525.721353,0.079279
526.025920,0.304568
526.510014,0.484094
527.275956,0.765942
527.318641,0.042686
527.886487,0.567846
528.085929,0.199442
528.339639,0.253710
528.493839,0.154200
529.454316,0.960477
530.399661,0.945346
531.555452,1.155791
532.344437,0.788985
532.717521,0.373084
533.149936,0.432415
534.932136,1.782200
536.342195,1.410059
536.744395,0.402200
537.075148,0.330753
538.071702,0.996554
538.165577,0.093875
539.901331,1.735754
540.185710,0.284379
540.203008,0.017298
540.305371,0.102363
540.901771,0.596400
540.944483,0.042713
541.592446,0.647962
541.794343,0.201897
543.510856,1.716513
544.013001,0.502145
544.101964,0.088963
545.835345,1.733381
545.836815,0.001471
546.003547,0.166732
546.045997,0.042449
547.504231,1.458234
551.074284,3.570053
553.178415,2.104130
554.911564,1.733150
555.502696,0.591131
556.509538,1.006842
556.847639,0.338101
556.911808,0.064169
557.866294,0.954486
558.042615,0.176321
559.467018,1.424404
560.381842,0.914824
560.594886,0.213044
563.553918,2.959032
563.887178,0.333259
564.148891,0.261713
564.962361,0.813470
565.945585,0.983225
566.006511,0.060926
566.037941,0.031430
566.302353,0.264412
566.589279,0.286926
566.701273,0.111994
566.789496,0.088223
567.667551,0.878054
568.224201,0.556650
568.550853,0.326652
569.164195,0.613342
569.814877,0.650682
569.935078,0.120200
569.992235,0.057157
570.181934,0.189699
570.217449,0.035515
570.842898,0.625449
571.148121,0.305223
571.532420,0.384299
571.609319,0.076899
574.349176,2.739857
574.530496,0.181320
574.654834,0.124339
575.112118,0.457284
575.677518,0.565399
576.158205,0.480688
576.516432,0.358227
576.822857,0.306425
576.958116,0.135260
578.373331,1.415215
578.624828,0.251497
580.426009,1.801181
580.769168,0.343159
580.824567,0.055399
581.026277,0.201709
581.139871,0.113594
583.768292,2.628421
584.398746,0.630454
584.469251,0.070505
585.079154,0.609904
586.031299,0.952144
586.828540,0.797241
587.803700,0.975160
588.567342,0.763642
588.668186,0.100844
590.130062,1.461876
590.923347,0.793285
590.950570,0.027223
591.237652,0.287082
591.418002,0.180350
591.965299,0.547297
592.132762,0.167463
593.012040,0.879278
593.677105,0.665065
594.290135,0.613030
595.090093,0.799958
595.481622,0.391530
596.279526,0.797904
596.693821,0.414295
597.713870,1.020049
597.890777,0.176907
598.030543,0.139766
598.144920,0.114377
598.705233,0.560313
599.166883,0.461650
599.598816,0.431933
600.784981,1.186166
601.673061,0.888079
602.717511,1.044450
603.702766,0.985256
603.902350,0.199584
605.037953,1.135603
605.283640,0.245687
605.887580,0.603939
606.255593,0.368013
606.402085,0.146492
606.646955,0.244870
606.650272,0.003317
608.353368,1.703096
610.298607,1.945238
611.533318,1.234712
611.859979,0.326661
612.628840,0.768860
616.910917,4.282077
617.062964,0.152047
618.295169,1.232205
619.126394,0.831225
619.839440,0.713046
620.321339,0.481899
620.855588,0.534249
621.215007,0.359419
622.817489,1.602482
625.065868,2.248379
625.841068,0.775200
627.808371,1.967303
628.199703,0.391332
629.811224,1.611521
630.754075,0.942851
632.056741,1.302666
633.518506,1.461764
634.421587,0.903081
634.544080,0.122493
635.343610,0.799529
635.871018,0.527408
636.020034,0.149017
636.431199,0.411165
637.309793,0.878594
637.688124,0.378331
638.690068,1.001944
638.735421,0.045353
639.547065,0.811644
639.884530,0.337465
640.531844,0.647313
641.334638,0.802794
642.957721,1.623083
643.641090,0.683369
643.753049,0.111959
644.141662,0.388613
644.155319,0.013657
644.203881,0.048562
644.286934,0.083053
645.679177,1.392243
647.104512,1.425335
647.161362,0.056850
647.264285,0.102923
648.928336,1.664051
650.434487,1.506151
650.863276,0.428789
651.062040,0.198764
653.336064,2.274024
653.499986,0.163922
655.197854,1.697868
655.569132,0.371278
656.135271,0.566140
656.779411,0.644139
659.923398,3.143987
660.535382,0.611984
662.955254,2.419872
663.145362,0.190108
663.172975,0.027614
663.211827,0.038852
664.289421,1.077594
665.946707,1.657285
666.441792,0.495085
666.462482,0.020690
666.575391,0.112909
667.782966,1.207576
669.223343,1.440376
669.719546,0.496203
670.744474,1.024928
672.024509,1.280035
672.701386,0.676876
673.285586,0.584201
674.662992,1.377406
675.219359,0.556367
675.389192,0.169833
676.221343,0.832151
676.626397,0.405054
676.979826,0.353429
677.115155,0.135329
679.083889,1.968734
679.570550,0.486661
679.904283,0.333733
680.021210,0.116927
680.556071,0.534861
680.734433,0.178361
681.391206,0.656773
682.559454,1.168248
682.801004,0.241550
683.267131,0.466127
683.911328,0.644197
684.341855,0.430528
685.473605,1.131750
685.507579,0.033974
688.022761,2.515182
688.372598,0.349837
688.458464,0.085866
688.907430,0.448966
689.680054,0.772624
691.290219,1.610165
691.855094,0.564875
692.019982,0.164889
692.357357,0.337375
692.946844,0.589487
693.210506,0.263661
693.506686,0.296181
695.348826,1.842140
695.427767,0.078941
695.955259,0.527492
696.019299,0.064041
696.055238,0.035938
696.087024,0.031786
696.134923,0.047899
696.203739,0.068817
696.354251,0.150512
696.594946,0.240695
700.098697,3.503751
700.324500,0.225803
701.586274,1.261773
702.025843,0.439569
703.075460,1.049617
703.141214,0.065754
703.872797,0.731584
703.945349,0.072552
704.023853,0.078504
704.380020,0.356167
704.595363,0.215343
704.811156,0.215793
705.167316,0.356160
705.660572,0.493255
705.932732,0.272160
706.015614,0.082882
706.342053,0.326439
706.608524,0.266470
707.549540,0.941017
707.958288,0.408748
709.224136,1.265847
709.663263,0.439127
710.489340,0.826077
711.668402,1.179062
712.211279,0.542877
712.715120,0.503841
714.285873,1.570753
714.615757,0.329884
714.722295,0.106539
714.840217,0.117922
715.001857,0.161639
715.334810,0.332953
715.868297,0.533487
716.592998,0.724701
716.723745,0.130748
716.747038,0.023293
717.028388,0.281350
717.282636,0.254248
717.451868,0.169232
717.520169,0.068301
718.149724,0.629555
721.333858,3.184134
722.164352,0.830495
722.171988,0.007635
722.313349,0.141362
725.667931,3.354581
727.189631,1.521701
727.405227,0.215595
727.582859,0.177632
728.928853,1.345994
729.441382,0.512529
729.762059,0.320678
730.539529,0.777469
731.093177,0.553648
731.227119,0.133942
731.619105,0.391986
732.094581,0.475476
732.150389,0.055808
732.767895,0.617506
733.117983,0.350088
733.118010,0.000027
733.529211,0.411201
733.868172,0.338961
734.555761,0.687589
734.599931,0.044170
734.743207,0.143275
734.834840,0.091633
735.617841,0.783001
736.273307,0.655466
736.980949,0.707642
738.144604,1.163655
738.238099,0.093495
740.378186,2.140087
742.434749,2.056563
742.940388,0.505639
744.057297,1.116909
744.899138,0.841841
745.004766,0.105628
746.050314,1.045548
746.951434,0.901121
747.505003,0.553568
747.715231,0.210229
748.401409,0.686178
748.423212,0.021803
748.544029,0.120817
749.359073,0.815044
749.951441,0.592368
751.452574,1.501133
752.666766,1.214192
754.239220,1.572454
754.309046,0.069827
755.604231,1.295184
756.570405,0.966174
757.997503,1.427098
758.212211,0.214708
759.580765,1.368554
760.254009,0.673244
760.799447,0.545438
761.798626,0.999179
762.779639,0.981013
763.670950,0.891311
766.885730,3.214779
767.909795,1.024065
768.411787,0.501992
768.668870,0.257083
769.213505,0.544634
769.597101,0.383596
769.661677,0.064576
769.761560,0.099884
770.003277,0.241717
770.301457,0.298180
773.808510,3.507054
774.567075,0.758565
774.831991,0.264916
775.122929,0.290938
775.228344,0.105415
775.640047,0.411703
775.865363,0.225316
776.321226,0.455863
776.707943,0.386717
776.757410,0.049467
777.673688,0.916277
777.735036,0.061348
777.750781,0.015745
778.875538,1.124757
781.632595,2.757058
783.258382,1.625786
783.986616,0.728234
784.667928,0.681312
786.125278,1.457350
786.655065,0.529787
788.390501,1.735436
789.498432,1.107931
791.029418,1.530986
791.811590,0.782172
792.864216,1.052626
793.461293,0.597078
793.516185,0.054891
793.719931,0.203746
794.257540,0.537610
798.623882,4.366342
798.666226,0.042344
799.539033,0.872807
799.727063,0.188030
799.970235,0.243172
800.701116,0.730882
801.714255,1.013139
802.576989,0.862734
804.475697,1.898708
804.900737,0.425040
805.416468,0.515732
805.803509,0.387040
806.411024,0.607516
807.017750,0.606726
807.683574,0.665824
807.925288,0.241714
809.108757,1.183469
809.187629,0.078872
809.548259,0.360629
810.647393,1.099134
810.743049,0.095656
810.804786,0.061737
811.196719,0.391934
812.210377,1.013658
812.311077,0.100700
815.670739,3.359662
816.673797,1.003058
817.181922,0.508125
817.847214,0.665292
818.119464,0.272250
819.218174,1.098710
820.102111,0.883936
821.334883,1.232773
822.007194,0.672311
822.463289,0.456095
822.493440,0.030150
823.085238,0.591798
823.091223,0.005986
823.091983,0.000759
823.145746,0.053763
824.362202,1.216456
824.566533,0.204332
828.099282,3.532748
829.466477,1.367196
829.904779,0.438302
830.549418,0.644639
831.183537,0.634119
831.317123,0.133586
832.707532,1.390410
832.738609,0.031077
833.917122,1.178513
834.339906,0.422784
835.228353,0.888448
835.716417,0.488064
836.325613,0.609196
837.082947,0.757334
837.137560,0.054612
837.358588,0.221028
837.759573,0.400985
838.653273,0.893700
838.727160,0.073887
839.064904,0.337744
840.151390,1.086486
840.851045,0.699654
841.065562,0.214517
841.403548,0.337987
841.408838,0.005290
841.609425,0.200587
841.838086,0.228661
843.236774,1.398688
843.616982,0.380208
844.215493,0.598511
844.440576,0.225083
846.136593,1.696017
846.243436,0.106843
846.640092,0.396657
847.547032,0.906939
848.111483,0.564451
848.161037,0.049554
848.250545,0.089508
848.821165,0.570619
849.483982,0.662817
849.526408,0.042426
849.639247,0.112839
850.052557,0.413310
850.737119,0.684562
851.547794,0.810675
853.947643,2.399849
854.422465,0.474822
855.622548,1.200083
855.876890,0.254342
857.960908,2.084018
857.980301,0.019393
858.917590,0.937289
859.504524,0.586935
860.039929,0.535404
860.126337,0.086408
861.426402,1.300065
861.799343,0.372941
863.098708,1.299365
863.383099,0.284391
863.552935,0.169835
864.115532,0.562598
864.939171,0.823639
865.408387,0.469216
866.086126,0.677739
866.324049,0.237922
866.612853,0.288805
867.725891,1.113038
868.079149,0.353258
868.134950,0.055801
869.926590,1.791640
870.802524,0.875934
871.908164,1.105641
872.096486,0.188322
873.026347,0.929861
874.294516,1.268168
874.369503,0.074987
876.805988,2.436485
877.190096,0.384108
878.078973,0.888878
879.206497,1.127523
879.530757,0.324260
879.696063,0.165306
881.691291,1.995228
881.980320,0.289028
882.614148,0.633828
884.552835,1.938687
886.104075,1.551240
886.789331,0.685256
887.457565,0.668234
887.879345,0.421781
888.879891,1.000545
889.536920,0.657030
890.566016,1.029096
890.845720,0.279704
891.156359,0.310638
892.189741,1.033382
892.510823,0.321082
892.659956,0.149133
893.309939,0.649983
893.466293,0.156354
893.510744,0.044451
894.176535,0.665791
894.315952,0.139416
895.579603,1.263651
897.292812,1.713210
897.994182,0.701370
898.366817,0.372635
898.834925,0.468108
898.848787,0.013862
899.135849,0.287063
899.865977,0.730128
0.558792,0.558792
1.077708,0.518916
2.481931,1.404223
2.789541,0.307610
2.886475,0.096934
3.612323,0.725848
3.640522,0.028199
3.746443,0.105921
6.140774,2.394331
6.266375,0.125601
6.428404,0.162030
6.896925,0.468521
7.352215,0.455290
7.709823,0.357608
8.312715,0.602892
8.619119,0.306404
8.933176,0.314057
9.388208,0.455032
10.703579,1.315372
12.828380,2.124801
13.246101,0.417721
14.485257,1.239156
15.127470,0.642214
16.453876,1.326406
16.973046,0.519170
18.586057,1.613010
18.763797,0.177741
19.610121,0.846323
20.013346,0.403226
21.225738,1.212392
23.199425,1.973687
24.331723,1.132298
26.058364,1.726641
28.234593,2.176228
28.340446,0.105854
30.812979,2.472533
31.383184,0.570205
31.729493,0.346309
31.757270,0.027777
32.927091,1.169821
33.675148,0.748057
35.310248,1.635101
36.334516,1.024267
36.705431,0.370915
36.735897,0.030466
36.877532,0.141635
37.185141,0.307609
37.391201,0.206059
37.787114,0.395913
39.307091,1.519977
39.780147,0.473056
41.726551,1.946405
41.816154,0.089602
43.502791,1.686638
43.517898,0.015107
44.717906,1.200008
47.591509,2.873603
47.934124,0.342615
48.991875,1.057751
49.316965,0.325090
49.926535,0.609570
50.812725,0.886190
51.078304,0.265580
51.668766,0.590462
53.942387,2.273621
54.711629,0.769241
55.475080,0.763451
55.681239,0.206159
55.951658,0.270420
56.208809,0.257150
56.341200,0.132392
59.835986,3.494785
60.125147,0.289162
60.729292,0.604145
61.359822,0.630530
61.468974,0.109152
62.390311,0.921338
65.634111,3.243800
66.852143,1.218032
68.868534,2.016391
69.209142,0.340609
69.454450,0.245308
69.461454,0.007004
69.924677,0.463222
70.178597,0.253920
71.214744,1.036147
71.323833,0.109088
73.150982,1.827149
73.388371,0.237390
73.538558,0.150187
75.283758,1.745200
75.422463,0.138704
75.712674,0.290212
75.986300,0.273626
76.258219,0.271919
77.021315,0.763096
81.197761,4.176446
81.229191,0.031431
82.119811,0.890620
82.872801,0.752990
84.174167,1.301366
85.231223,1.057056
87.161603,1.930380
87.925624,0.764021
88.894769,0.969145
91.438683,2.543913
95.205904,3.767221
95.824637,0.618733
96.142649,0.318011
96.227489,0.084840
98.273850,2.046361
99.668806,1.394957
99.686344,0.017538
100.058770,0.372426
101.595599,1.536829
101.955285,0.359687
102.249842,0.294556
102.552852,0.303010
103.195815,0.642963
103.218767,0.022953
105.677494,2.458727
105.754191,0.076697
106.816545,1.062354
108.008396,1.191851
108.286356,0.277960
108.862264,0.575908
110.232312,1.370047
110.636856,0.404544
111.819880,1.183024
112.732282,0.912402
112.806213,0.073931
114.732538,1.926325
114.983877,0.251339
116.050562,1.066685
117.228726,1.178164
117.455398,0.226672
118.064823,0.609425
119.005577,0.940754
119.820647,0.815069
120.325425,0.504779
120.843575,0.518150
120.894401,0.050826
120.949803,0.055402
123.213485,2.263682
124.782484,1.568998
124.794249,0.011765
125.217271,0.423022
126.540109,1.322838
127.259947,0.719838
127.625612,0.365665
128.045839,0.420227
128.167361,0.121522
128.573726,0.406365
130.901363,2.327637
131.872945,0.971581
132.131587,0.258643
134.304644,2.173057
134.435168,0.130524
136.321558,1.886390
137.789558,1.467999
138.111344,0.321786
139.095804,0.984460
139.512216,0.416412
139.739682,0.227467
140.738755,0.999073
140.792040,0.053285
141.790025,0.997985
142.042693,0.252668
143.102234,1.059541
145.011893,1.909659
145.711045,0.699152
146.549571,0.838526
147.525260,0.975689
147.690485,0.165225
147.987119,0.296634
148.276083,0.288965
149.020779,0.744696
150.737270,1.716491
151.742974,1.005704
151.926403,0.183429
152.954360,1.027957
152.998813,0.044453
153.255368,0.256556
154.021027,0.765658
154.340630,0.319603
154.348160,0.007530
154.426808,0.078648
154.852105,0.425297
155.020646,0.168541
156.191704,1.171058
158.070004,1.878300
158.154435,0.084431
158.301030,0.146596
158.670545,0.369514
160.628432,1.957887
160.802788,0.174357
161.409459,0.606671
162.358131,0.948672
163.405804,1.047673
164.736484,1.330680
165.224017,0.487533
165.400402,0.176385
166.136052,0.735651
166.282653,0.146601
166.987376,0.704722
167.047838,0.060462
167.496316,0.448478
167.712022,0.215706
168.355129,0.643107
169.181140,0.826011
169.766722,0.585581
170.200748,0.434026
170.894099,0.693351
171.386480,0.492381
171.552893,0.166413
172.547233,0.994339
173.565413,1.018180
174.333461,0.768048
174.860873,0.527413
176.369505,1.508632
176.749430,0.379925
176.985648,0.236218
179.288569,2.302921
179.603116,0.314547
180.212047,0.608931
180.542896,0.330849
181.131603,0.588707
181.297844,0.166241
182.226499,0.928655
182.537791,0.311292
182.721439,0.183647
183.770345,1.048907
186.439608,2.669262
186.454497,0.014890
186.900455,0.445958
186.971451,0.070996
186.975906,0.004455
187.253892,0.277986
188.483882,1.229991
189.696762,1.212880
191.668725,1.971962
194.578257,2.909533
198.624494,4.046236
202.361312,3.736818
202.374545,0.013233
203.931557,1.557012
204.680694,0.749137
205.440379,0.759684
205.848887,0.408508
206.196322,0.347435
206.307858,0.111536
206.364238,0.056380
208.982291,2.618053
209.454240,0.471949
210.722931,1.268691
210.964885,0.241954
211.048913,0.084028
212.357780,1.308867
212.565060,0.207280
213.048870,0.483810
216.380071,3.331201
217.317837,0.937766
218.531592,1.213755
218.847197,0.315605
219.111437,0.264240
219.804572,0.693135
220.295372,0.490801
220.321186,0.025814
220.656958,0.335772
220.688576,0.031619
222.016773,1.328197
223.130426,1.113653
223.496829,0.366403
224.868606,1.371777
225.681662,0.813057
227.864770,2.183107
229.873377,2.008607
230.435208,0.561832
231.053883,0.618675
231.220522,0.166639
232.199630,0.979108
233.892296,1.692666
234.630145,0.737849
234.673981,0.043836
236.658470,1.984489
239.106028,2.447559
239.273117,0.167088
240.929624,1.656508
241.055989,0.126364
241.988648,0.932659
242.094967,0.106319
242.311768,0.216801
243.834147,1.522379
244.412880,0.578733
247.965325,3.552445
248.295042,0.329717
248.761915,0.466873
249.118575,0.356660
249.429646,0.311071
249.939829,0.510184
251.100080,1.160250
252.447920,1.347840
252.757750,0.309831
253.070933,0.313182
254.316694,1.245762
254.855184,0.538489
255.915547,1.060363
256.074614,0.159067
256.891617,0.817003
256.992502,0.100884
258.205715,1.213213
259.256712,1.050997
259.495663,0.238950
259.511594,0.015932
260.219010,0.707415
261.420424,1.201414
263.531348,2.110924
266.061473,2.530126
266.069467,0.007994
266.628687,0.559220
266.808744,0.180057
267.276662,0.467918
267.707764,0.431102
267.888108,0.180345
268.502167,0.614059
268.801204,0.299037
271.477155,2.675951
272.490021,1.012866
272.634064,0.144043
274.543594,1.909530
274.659189,0.115595
275.250086,0.590897
275.439470,0.189384
275.704962,0.265493
275.817152,0.112190
276.702157,0.885005
278.069510,1.367353
278.178934,0.109424
280.160317,1.981382
281.412334,1.252017
282.196196,0.783862
282.614364,0.418168
284.273507,1.659143
284.325429,0.051922
285.894778,1.569350
286.051046,0.156267
287.400627,1.349581
287.581862,0.181235
289.433652,1.851790
290.495956,1.062305
290.501976,0.006020
290.547964,0.045988
291.099204,0.551240
291.209547,0.110344
291.490378,0.280831
292.808266,1.317888
292.922840,0.114574
294.493451,1.570612
294.740379,0.246928
295.473609,0.733230
296.928359,1.454750
297.638671,0.710312
298.662574,1.023903
298.995199,0.332626
299.893022,0.897822
299.985669,0.092648
300.977236,0.991567
301.587057,0.609821
302.140469,0.553412
302.441593,0.301124
302.471277,0.029684
302.749966,0.278689
302.991245,0.241278
303.161241,0.169997
303.406261,0.245020
304.093407,0.687145
305.599824,1.506417
305.617502,0.017679
306.146096,0.528594
307.408587,1.262491
308.016078,0.607491
308.160615,0.144538
308.630809,0.470193
311.662043,3.031234
314.496008,2.833965
315.447675,0.951667
317.211847,1.764173
318.232283,1.020435
318.596433,0.364150
318.642183,0.045750
319.547325,0.905142
321.645410,2.098085
322.178550,0.533139
322.340929,0.162379
322.892528,0.551599
323.181339,0.288811
323.865300,0.683961
324.970355,1.105055
325.141593,0.171239
325.163318,0.021724
327.833755,2.670437
327.920040,0.086286
328.911632,0.991591
330.178719,1.267088
330.337426,0.158706
330.456734,0.119308
330.764901,0.308167
330.885216,0.120316
331.411954,0.526738
331.904303,0.492349
331.937572,0.033269
333.995485,2.057913
334.001950,0.006465
335.294197,1.292247
336.816252,1.522054
336.872222,0.055971
337.694209,0.821986
337.893741,0.199533
341.132900,3.239158
341.660104,0.527205
342.100121,0.440017
342.444319,0.344198
342.575590,0.131271
342.879409,0.303819
345.467010,2.587602
345.831446,0.364436
347.512568,1.681122
348.878516,1.365948
349.216241,0.337725
349.638807,0.422566
350.436921,0.798114
351.247410,0.810489
351.957126,0.709716
352.171220,0.214094
352.285671,0.114450
353.449535,1.163864
354.220795,0.771260
355.018988,0.798193
355.546310,0.527322
357.016632,1.470321
358.432751,1.416120
360.656065,2.223313
361.984057,1.327992
362.722989,0.738932
364.286458,1.563469
367.931469,3.645011
368.179985,0.248517
369.294426,1.114441
371.446312,2.151886
371.797204,0.350892
373.783977,1.986773
374.260754,0.476778
376.493813,2.233059
376.546740,0.052927
378.450888,1.904148
378.513819,0.062931
378.527704,0.013885
380.301686,1.773982
380.894000,0.592315
381.037576,0.143576
382.292549,1.254973
384.794961,2.502412
385.613266,0.818305
387.563894,1.950628
389.545121,1.981228
389.616333,0.071212
389.991025,0.374692
390.858322,0.867296
391.167650,0.309328
391.727545,0.559895
393.249253,1.521708
393.302822,0.053569
393.332035,0.029214
394.063996,0.731961
394.385920,0.321923
395.335721,0.949802
395.693489,0.357768
396.344941,0.651452
396.859603,0.514662
397.907038,1.047435
398.894369,0.987330
399.122439,0.228071
399.391719,0.269280
399.783644,0.391925
400.328813,0.545169
400.988759,0.659946
401.169210,0.180452
401.246987,0.077776
401.499982,0.252995
403.986227,2.486245
404.026898,0.040672
404.116222,0.089324
405.555686,1.439464
406.596648,1.040962
406.848132,0.251484
407.464557,0.616425
407.484521,0.019964
407.611150,0.126629
408.809633,1.198483
408.949778,0.140145
410.297853,1.348075
410.680887,0.383034
412.423251,1.742364
412.862467,0.439216
413.368155,0.505688
414.300802,0.932647
416.065145,1.764344
418.159099,2.093954
420.233031,2.073932
421.274520,1.041489
421.359041,0.084521
422.180859,0.821818
424.845045,2.664186
425.771688,0.926643
426.511891,0.740203
427.512345,1.000454
427.776110,0.263765
427.863078,0.086968
428.246097,0.383019
429.006799,0.760701
429.996662,0.989864
430.181548,0.184886
430.927359,0.745811
431.574409,0.647051
432.232925,0.658515
435.901030,3.668105
438.681191,2.780161
438.798111,0.116920
440.251519,1.453408
440.875427,0.623908
441.010355,0.134928
442.226189,1.215834
442.479333,0.253144
445.979110,3.499776
446.483740,0.504630
448.585465,2.101725
448.693284,0.107819
449.356526,0.663242
450.083783,0.727257
450.900141,0.816358
452.608479,1.708338
453.000333,0.391854
453.493684,0.493351
453.935512,0.441828
454.296796,0.361284
455.098021,0.801225
455.135284,0.037263
456.515989,1.380706
458.801265,2.285276
458.849576,0.048311
459.170804,0.321228
459.665501,0.494697
461.370666,1.705166
461.478664,0.107997
462.629423,1.150759
463.450362,0.820939
466.367550,2.917188
466.674593,0.307043
469.287054,2.612461
469.870123,0.583069
470.645227,0.775103
471.513418,0.868191
472.591080,1.077662
473.464810,0.873730
476.056754,2.591944
476.105673,0.048918
476.537914,0.432242
477.323386,0.785472
477.753877,0.430491
477.784950,0.031073
478.778249,0.993298
479.622609,0.844360
482.847851,3.225242
482.887982,0.040131
483.089537,0.201555
484.017567,0.928030
484.957459,0.939891
485.035716,0.078257
485.230115,0.194400
485.506441,0.276325
487.761832,2.255392
487.923745,0.161912
488.411608,0.487863
489.037693,0.626085
490.609794,1.572101
492.881563,2.271769
493.719879,0.838316
495.126392,1.406513
496.744245,1.617853
499.985253,3.241008
500.838262,0.853009
501.323845,0.485583
502.180117,0.856272
503.830527,1.650410
504.104319,0.273792
504.256182,0.151863
504.952757,0.696575
505.039371,0.086614
506.769698,1.730327
508.004813,1.235115
508.384329,0.379515
508.400074,0.015745
508.527161,0.127087
508.957340,0.430180
510.255940,1.298600
511.072140,0.816200
511.972505,0.900365
512.833620,0.861115
513.603047,0.769427
513.903289,0.300242
514.440313,0.537024
514.464726,0.024414
515.579335,1.114609
516.946078,1.366743
518.852603,1.906525
519.175471,0.322868
523.813998,4.638528
523.924864,0.110866
524.281863,0.356999
524.309978,0.028115
525.976879,1.666900
532.846916,6.870038
533.037044,0.190128
534.366502,1.329458
535.079594,0.713092
535.591589,0.511995
537.655819,2.064230
538.221916,0.566097
538.577640,0.355724
538.835282,0.257642
538.888513,0.053231
539.244238,0.355725
541.211848,1.967610
542.760844,1.548996
543.377501,0.616656
543.740315,0.362815
543.804026,0.063710
545.212354,1.408328
545.989273,0.776919
546.852703,0.863431
548.040653,1.187949
550.079530,2.038877
550.473276,0.393746
